timestamp,endpoint,avg_latency,max_latency,latency_std,request_rate,error_rate,errors_per_window,endpoint_frequency,is_anomaly_window
2026-03-09T19:19:59+00:00,/api/normal,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:19:59+00:00,/api/slow,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:19:59+00:00,/api/validate,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:19:59+00:00,unknown,4.0,7.0,4.242640687119285,0.03333333333333333,1.0,2,1.0,0
2026-03-09T19:20:00+00:00,/api/anomaly,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:00+00:00,/api/db,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:00+00:00,/api/error,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:00+00:00,/api/normal,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:00+00:00,/api/slow,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:00+00:00,/api/validate,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:00+00:00,unknown,4.0,7.0,4.242640687119285,0.03333333333333333,1.0,2,1.0,0
2026-03-09T19:20:01+00:00,/api/anomaly,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:01+00:00,/api/db,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:01+00:00,/api/error,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:01+00:00,/api/normal,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:01+00:00,/api/slow,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:01+00:00,/api/validate,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:01+00:00,unknown,4.0,7.0,4.242640687119285,0.03333333333333333,1.0,2,1.0,0
2026-03-09T19:20:02+00:00,/api/anomaly,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:02+00:00,/api/db,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:02+00:00,/api/error,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:02+00:00,/api/normal,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:02+00:00,/api/slow,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:02+00:00,/api/validate,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:02+00:00,unknown,4.0,7.0,4.242640687119285,0.03333333333333333,1.0,2,1.0,0
2026-03-09T19:20:03+00:00,/api/anomaly,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:03+00:00,/api/db,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:03+00:00,/api/error,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:03+00:00,/api/normal,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:03+00:00,/api/slow,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:03+00:00,/api/validate,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:03+00:00,unknown,4.0,7.0,4.242640687119285,0.03333333333333333,1.0,2,1.0,0
2026-03-09T19:20:04+00:00,/api/anomaly,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:04+00:00,/api/db,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:04+00:00,/api/error,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:04+00:00,/api/normal,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:04+00:00,/api/slow,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:04+00:00,/api/validate,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:04+00:00,unknown,4.0,7.0,4.242640687119285,0.03333333333333333,1.0,2,1.0,0
2026-03-09T19:20:05+00:00,/api/anomaly,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:05+00:00,/api/db,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:05+00:00,/api/error,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:05+00:00,/api/normal,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:05+00:00,/api/slow,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:05+00:00,/api/validate,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:05+00:00,unknown,4.0,7.0,4.242640687119285,0.03333333333333333,1.0,2,1.0,0
2026-03-09T19:20:06+00:00,/api/anomaly,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:06+00:00,/api/db,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:06+00:00,/api/error,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:06+00:00,/api/normal,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:06+00:00,/api/slow,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:06+00:00,/api/validate,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:06+00:00,unknown,4.0,7.0,4.242640687119285,0.03333333333333333,1.0,2,1.0,0
2026-03-09T19:20:07+00:00,/api/anomaly,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:07+00:00,/api/db,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:07+00:00,/api/error,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:07+00:00,/api/normal,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:07+00:00,/api/slow,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:07+00:00,/api/validate,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:07+00:00,unknown,4.0,7.0,4.242640687119285,0.03333333333333333,1.0,2,1.0,0
2026-03-09T19:20:08+00:00,/api/anomaly,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:08+00:00,/api/db,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:08+00:00,/api/error,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:08+00:00,/api/normal,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:08+00:00,/api/slow,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:08+00:00,/api/validate,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:08+00:00,unknown,4.0,7.0,4.242640687119285,0.03333333333333333,1.0,2,1.0,0
2026-03-09T19:20:09+00:00,/api/anomaly,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:09+00:00,/api/db,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:09+00:00,/api/error,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:09+00:00,/api/normal,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:09+00:00,/api/slow,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:09+00:00,/api/validate,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:09+00:00,unknown,4.0,7.0,4.242640687119285,0.03333333333333333,1.0,2,1.0,0
2026-03-09T19:20:10+00:00,/api/anomaly,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:10+00:00,/api/db,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:10+00:00,/api/error,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:10+00:00,/api/normal,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:10+00:00,/api/slow,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:10+00:00,/api/validate,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:10+00:00,unknown,4.0,7.0,4.242640687119285,0.03333333333333333,1.0,2,1.0,0
2026-03-09T19:20:11+00:00,/api/anomaly,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:11+00:00,/api/db,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:11+00:00,/api/error,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:11+00:00,/api/normal,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:11+00:00,/api/slow,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:11+00:00,/api/validate,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:11+00:00,unknown,4.0,7.0,4.242640687119285,0.03333333333333333,1.0,2,1.0,0
2026-03-09T19:20:12+00:00,/api/anomaly,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:12+00:00,/api/db,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:12+00:00,/api/error,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:12+00:00,/api/normal,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:12+00:00,/api/slow,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:12+00:00,/api/validate,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:12+00:00,unknown,4.0,7.0,4.242640687119285,0.03333333333333333,1.0,2,1.0,0
2026-03-09T19:20:13+00:00,/api/anomaly,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:13+00:00,/api/db,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:13+00:00,/api/error,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:13+00:00,/api/normal,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:13+00:00,/api/slow,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:13+00:00,/api/validate,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:13+00:00,unknown,4.0,7.0,4.242640687119285,0.03333333333333333,1.0,2,1.0,0
2026-03-09T19:20:14+00:00,/api/anomaly,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:14+00:00,/api/db,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:14+00:00,/api/error,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:14+00:00,/api/normal,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:14+00:00,/api/slow,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:14+00:00,/api/validate,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:14+00:00,unknown,4.0,7.0,4.242640687119285,0.03333333333333333,1.0,2,1.0,0
2026-03-09T19:20:15+00:00,/api/anomaly,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:15+00:00,/api/db,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:15+00:00,/api/error,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:15+00:00,/api/normal,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:15+00:00,/api/slow,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:15+00:00,/api/validate,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:15+00:00,unknown,4.0,7.0,4.242640687119285,0.03333333333333333,1.0,2,1.0,0
2026-03-09T19:20:16+00:00,/api/anomaly,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:16+00:00,/api/db,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:16+00:00,/api/error,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:16+00:00,/api/normal,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:16+00:00,/api/slow,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:16+00:00,/api/validate,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:16+00:00,unknown,4.0,7.0,4.242640687119285,0.03333333333333333,1.0,2,1.0,0
2026-03-09T19:20:17+00:00,/api/anomaly,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:17+00:00,/api/db,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:17+00:00,/api/error,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:17+00:00,/api/normal,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:17+00:00,/api/slow,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:17+00:00,/api/validate,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:17+00:00,unknown,4.0,7.0,4.242640687119285,0.03333333333333333,1.0,2,1.0,0
2026-03-09T19:20:18+00:00,/api/anomaly,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:18+00:00,/api/db,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:18+00:00,/api/error,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:18+00:00,/api/normal,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:18+00:00,/api/slow,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:18+00:00,/api/validate,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:18+00:00,unknown,4.0,7.0,4.242640687119285,0.03333333333333333,1.0,2,1.0,0
2026-03-09T19:20:19+00:00,/api/anomaly,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:19+00:00,/api/db,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:19+00:00,/api/error,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:19+00:00,/api/normal,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:19+00:00,/api/slow,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:19+00:00,/api/validate,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:19+00:00,unknown,4.0,7.0,4.242640687119285,0.03333333333333333,1.0,2,1.0,0
2026-03-09T19:20:20+00:00,/api/anomaly,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:20+00:00,/api/db,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:20+00:00,/api/error,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:20+00:00,/api/normal,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:20+00:00,/api/slow,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:20+00:00,/api/validate,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:20+00:00,unknown,4.0,7.0,4.242640687119285,0.03333333333333333,1.0,2,1.0,0
2026-03-09T19:20:21+00:00,/api/anomaly,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:21+00:00,/api/db,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:21+00:00,/api/error,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:21+00:00,/api/normal,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:21+00:00,/api/slow,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:21+00:00,/api/validate,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:21+00:00,unknown,4.0,7.0,4.242640687119285,0.03333333333333333,1.0,2,1.0,0
2026-03-09T19:20:22+00:00,/api/anomaly,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:22+00:00,/api/db,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:22+00:00,/api/error,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:22+00:00,/api/normal,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:22+00:00,/api/slow,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:22+00:00,/api/validate,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:22+00:00,unknown,4.0,7.0,4.242640687119285,0.03333333333333333,1.0,2,1.0,0
2026-03-09T19:20:23+00:00,/api/anomaly,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:23+00:00,/api/db,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:23+00:00,/api/error,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:23+00:00,/api/normal,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:23+00:00,/api/slow,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:23+00:00,/api/validate,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:23+00:00,unknown,4.0,7.0,4.242640687119285,0.03333333333333333,1.0,2,1.0,0
2026-03-09T19:20:24+00:00,/api/anomaly,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:24+00:00,/api/db,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:24+00:00,/api/error,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:24+00:00,/api/normal,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:24+00:00,/api/slow,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:24+00:00,/api/validate,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:24+00:00,unknown,4.0,7.0,4.242640687119285,0.03333333333333333,1.0,2,1.0,0
2026-03-09T19:20:25+00:00,/api/anomaly,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:25+00:00,/api/db,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:25+00:00,/api/error,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:25+00:00,/api/normal,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:25+00:00,/api/slow,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:25+00:00,/api/validate,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:25+00:00,unknown,4.0,7.0,4.242640687119285,0.03333333333333333,1.0,2,1.0,0
2026-03-09T19:20:26+00:00,/api/anomaly,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:26+00:00,/api/db,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:26+00:00,/api/error,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:26+00:00,/api/normal,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:26+00:00,/api/slow,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:26+00:00,/api/validate,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:26+00:00,unknown,4.0,7.0,4.242640687119285,0.03333333333333333,1.0,2,1.0,0
2026-03-09T19:20:27+00:00,/api/anomaly,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:27+00:00,/api/db,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:27+00:00,/api/error,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:27+00:00,/api/normal,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:27+00:00,/api/slow,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:27+00:00,/api/validate,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:27+00:00,unknown,2.6666666666666665,7.0,3.7859388972001824,0.05,1.0,3,1.0,0
2026-03-09T19:20:28+00:00,/api/anomaly,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:28+00:00,/api/db,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:28+00:00,/api/error,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:28+00:00,/api/normal,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:28+00:00,/api/slow,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:28+00:00,/api/validate,0.0,0.0,0.0,0.0,0.0,0,0.0,0
2026-03-09T19:20:28+00:00,unknown,2.6666666666666665,7.0,3.7859388972001824,0.05,1.0,3,1.0,0
